week,date,ID,room,sex,totalmass,originalmass,bagmass,mass,SVL,deltalizardmass,percentofstartweight,percentgrowthrate,notes,pregnant,eggorplug,treat,deltastartmass,weeklymeanmass,weeklymeanSVL,weeklyMi,percentMi,percent1stMi,
10,10/17/2018,48,B,f,9.3,1.2,7.7,1.6,39.6,0.1,1.333333333,1.066666667,,n,n,0.02,0.4,4.030909091,50.14,4.14232723,0.753042993,1.015924843,
10,10/17/2018,49,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,
10,10/17/2018,52,B,f,9.25,1.85,7.75,1.5,39,-0.05,0.810810811,0.967741935,,n,n,0.2,-0.35,4.030909091,50.14,4.129932379,0.86619766,1.157167796,
10,10/17/2018,53,B,f,10.05,2.2,7.75,2.3,43.3,-0.2,1.045454545,0.92,,n,n,0.2,0.1,4.030909091,50.14,4.154151853,0.941075001,1.336684876,
10,10/17/2018,54,B,f,9.8,1.75,7.75,2.05,42.3,0.1,1.171428571,1.051282051,,n,n,0.2,0.3,4.030909091,50.14,4.068292404,0.978423728,0.98184158,
10,10/17/2018,55,B,f,10.6,2.95,7.75,2.85,46,0.05,0.966101695,1.017857143,,n,n,0.2,-0.1,4.030909091,50.14,4.033737855,1.009884225,1.348093119,
10,10/17/2018,56,B,f,10.55,2.65,7.8,2.75,37.7,0.05,1.037735849,1.018518519,,y,n,2,0.1,4.030909091,50.14,8.680255035,1.742204296,1.845889201,
10,10/17/2018,60,B,f,9.9,1.55,7.75,2.15,41.5,0.25,1.387096774,1.131578947,,n,n,0.2,0.6,4.030909091,50.14,4.608102682,0.978862763,1.157795156,
10,10/17/2018,62,B,f,8.7,0.95,7.75,0.95,33.9,0,1,1,,n,n,0,0,4.030909091,50.14,4.601677741,0.993161687,1.016471629,
10,10/17/2018,63,A,f,9.35,1.25,7.75,1.6,37,0,1.28,1,,n,n,2,0.35,4.030909091,50.14,5.446655,1.009321356,1.332976637,
10,10/17/2018,64,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,
10,10/17/2018,66,B,f,9.85,1.85,7.75,2.1,42,-0.15,1.135135135,0.933333333,,n,n,0.2,0.25,4.030909091,50.14,4.28881629,1.014760773,1.939226689,
10,10/17/2018,67,A,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,
10,10/17/2018,70,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,
10,10/17/2018,73,B,f,10.25,1.9,7.75,2.5,46.4,0,1.315789474,1,,n,n,0.02,0.6,4.030909091,50.14,3.417008044,1.040186427,1.173606865,
10,10/17/2018,74,B,f,9.7,2.6,7.75,1.95,44.6,-0.45,0.75,0.8125,,n,n,2,-0.65,4.030909091,50.14,3.126109642,0.846729672,0.752132217,
10,10/17/2018,75,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,
10,10/17/2018,76,B,f,10.05,2.5,7.75,2.3,45.7,0,0.92,1,,n,n,0,-0.2,4.030909091,50.14,3.342296741,1.01868314,0.935847988,
10,10/17/2018,77,B,f,9.8,2.6,7.75,2.05,44.1,-0.4,0.788461538,0.836734694,,n,n,0,-0.55,4.030909091,50.14,3.43921932,0.928074427,0.931328745,
10,10/17/2018,78,B,f,9.65,2.3,7.75,1.9,38.2,-0.15,0.826086957,0.926829268,,y,n,0.02,-0.4,4.030909091,50.14,5.687068764,1.265462454,1.381397511,
10,10/17/2018,79,B,f,10.05,2.9,7.75,2.3,44.5,-0.1,0.793103448,0.958333333,,n,n,0.2,-0.6,4.030909091,50.14,3.720719695,1.123314157,0.866171941,
10,10/17/2018,80,A,f,10.3,2.5,7.7,2.6,41.1,-0.15,1.04,0.945454545,,y,n,0,0.1,4.030909091,50.14,5.794449035,1.440616127,1.460061684,
10,10/17/2018,81,A,f,10.6,2.5,7.75,2.85,44.2,-0.05,1.14,0.982758621,,n,n,0.02,0.35,4.030909091,50.14,4.737898435,1.000475121,0.873787914,
10,10/17/2018,82,A,f,9.65,1.5,7.75,1.9,40.7,-0.05,1.266666667,0.974358974,,n,n,0.02,0.4,4.030909091,50.14,4.404669576,1.069106155,1.619042117,
